890.4193,920.5002,780.3440,260.8956,50.5852,270.6524,200.5938,600.6730,700.0013
800.3261,110.0639,340.0775,140.0889,540.6656,860.5865,690.0164,670.8520,130.7425
630.0761,410.0729,530.9452,720.1208,240.1972,970.1657,720.7626,70.5933,190.6390
00.8927,220.9678,500.6551,130.6001,500.0452,840.6701,610.3391,770.3560,450.2620
430.0475,00.6146,760.3347,120.2362,460.8022,860.0319,230.5326,850.7301,480.2151
90.7261,380.5556,300.2172,560.8942,80.5672,460.3659,530.6681,660.1429,820.3887
460.7246,980.2249,490.1764,810.5765,600.0074,350.5385,970.9601,710.4455,510.6766
500.8190,190.7757,540.3629,870.3295,890.4494,60.7303,390.2606,200.0177,780.7036
770.9593,60.5703,650.1745,650.3880,470.3969,90.5663,510.8561,980.6944,270.2927
30.0635,830.0908,320.1432,50.6216,740.5915,420.0838,970.0832,200.7696,50.3852
910.8040,370.4656,780.9244,540.1825,110.8569,440.7866,440.2225,940.4025,870.6840
490.8933,830.6575,870.7815,760.0661,300.3435,510.4970,740.6079,140.0969,90.3967
520.5079,110.7868,570.0927,240.7319,380.3026,780.3402,470.8164,260.8975,30.0830
430.2878,710.6217,580.0872,340.7590,990.8151,630.5206,110.0146,580.8369,180.6611
400.8858,280.9255,370.7643,790.0082,330.4709,230.9265,210.4261,10.1801,360.5096
280.8501,100.0964,290.6710,280.8463,350.8665,600.1760,700.7762,890.4475,840.1720
580.8850,740.5661,400.8781,450.8758,730.7188,340.3812,10.2572,720.7638,420.0479
00.2861,840.7123,210.3233,930.8626,250.3909,520.7616,550.4855,950.5838,590.6136
10.5827,220.8329,450.0378,360.2842,750.5481,650.4863,560.0974,480.2828,10.0738
980.8708,120.1663,320.1495,760.2160,740.9524,960.4388,350.0132,300.8998,630.6991
10.6565,700.9047,820.8106,930.3493,40.1043,210.8428,660.5818,160.5440,990.8702
750.4382,140.7963,850.4613,90.3125,730.2723,180.9747,870.7175,670.9339,500.6163
770.8439,390.1731,480.9486,690.6169,410.7165,60.5385,490.0764,140.3899,490.8537
460.1125,770.9503,490.5286,80.6795,890.3034,640.6990,410.8394,590.7616,540.4609
490.9168,950.6048,400.4433,950.9252,930.8195,810.3775,90.4105,270.5659,610.8908
10.5819,820.4779,610.3684,00.1678,870.5204,580.6866,80.8580,680.2976,490.1014
10.3973,940.3681,410.5004,870.6922,150.9190,800.1857,920.1636,160.8529,500.8018
190.3970,170.7086,240.6877,340.8394,970.4248,90.0863,560.5552,490.8381,440.7732
930.9936,90.7631,870.6725,930.1967,40.2023,300.9090,260.7924,980.6543,610.9790
730.7001,30.5925,590.1757,620.1483,960.7365,290.4653,660.0383,330.4701,30.7287
60.0456,810.1335,410.3186,250.4302,130.9859,340.6762,560.9122,670.9523,650.9378
770.5082,140.0704,280.1546,490.0267,820.7094,50.0218,180.1057,770.9569,880.2007
50.4921,720.5254,180.8332,60.1761,210.3175,80.5434,410.2659,120.2200,830.5274
850.4636,550.1675,960.5139,110.3062,990.6658,370.6291,650.8294,640.2088,330.8894
500.6172,100.4651,480.1080,860.9162,840.8825,940.9760,290.4511,300.0583,260.0503
310.8893,910.9629,260.1310,800.6995,960.5471,820.6615,960.6404,690.3521,150.1609
730.8546,180.3754,290.8703,500.9494,710.7767,620.1933,350.7586,630.5884,680.6105
880.5600,670.3194,10.5273,860.6386,860.8067,750.8942,620.5367,50.9579,220.8754
530.0274,840.0779,880.5193,240.9581,810.2477,180.3420,740.4745,850.4552,440.9648
510.2331,540.5499,490.9287,130.4183,660.0442,910.1397,920.7659,620.0083,660.5008
890.1574,690.6239,490.0167,400.2735,500.9335,390.0127,800.1948,680.1462,870.1470
140.5403,590.3393,930.1230,610.9939,60.9382,870.6370,170.7471,520.9816,710.9418
650.8561,80.6617,720.9318,780.2863,650.8487,450.7955,700.2945,340.1130,190.0193
320.1969,430.3845,780.0879,800.0392,510.4798,640.1883,610.3283,320.0842,360.5616
290.4142,70.5132,530.8067,340.7012,910.9306,860.2694,570.3713,370.6204,730.7736
700.6470,410.7099,610.9828,720.4907,410.8934,00.9299,310.6332,70.9844,610.9421
310.1183,270.6758,990.8799,620.8152,480.2420,800.8325,880.0399,920.8780,230.8512
860.3807,410.6994,920.9529,980.3360,480.7896,920.1468,20.2774,520.0727,780.9123
800.8150,270.7569,130.9874,300.0288,900.7642,180.1596,150.5198,190.0377,920.6853
40.6824,540.9488,620.3941,200.4190,940.5791,90.8026,750.4213,770.4214,420.7375
360.9431,960.7594,720.3321,320.9560,360.9414,300.1306,540.6710,430.1394,320.5482
770.5969,100.3267,810.2289,790.9460,460.7645,560.5667,340.7997,790.7256,990.0608
310.8858,990.1496,790.3650,690.9619,440.8014,40.0203,720.9372,300.1641,390.4591
480.7745,520.9931,780.2269,900.9886,10.8723,270.3610,970.3778,460.3159,930.1809
620.8863,360.3891,730.7195,60.7178,530.7437,420.5603,230.0223,930.1656,880.9492
350.1671,280.0049,100.5209,970.5248,850.1810,860.7395,190.0539,440.9797,580.0502
340.0274,340.4268,910.9951,930.5294,180.7241,820.2063,720.8048,100.3751,350.1904
900.9026,320.0952,460.0058,160.9686,270.0240,320.0174,660.0184,780.3784,350.4583
220.9299,960.8127,480.9212,700.3520,530.2067,620.9572,110.8208,780.9186,720.7340
80.3353,970.6073,590.8923,170.7702,770.2912,200.4366,450.0386,910.5146,350.0992
30.8215,300.1892,30.7411,260.4612,830.3214,700.8435,900.3529,800.1984,180.8331
760.4759,680.4866,700.7352,480.9562,640.8579,260.0250,520.2774,420.9199,830.9476
500.9332,320.3566,500.4372,280.1816,280.2223,570.2972,530.5381,610.9984,10.4809
800.9298,830.5196,900.7792,200.7637,360.4099,510.6784,150.4386,270.4836,160.1765
70.8246,470.6978,780.5937,260.5001,810.9742,560.0355,610.5781,510.3277,600.2866
920.7160,560.2432,290.4288,570.6410,720.1684,770.7355,520.6101,760.1366,590.3699
880.1468,420.0091,970.6615,220.2432,620.1184,870.6809,220.8151,160.9098,630.3216
280.0825,990.6408,840.2931,40.6092,260.0705,850.8063,680.2530,80.3228,210.2274
830.6839,270.0215,740.4746,340.0348,830.2278,20.1071,990.6375,870.0063,180.9020
760.0946,680.1660,70.6068,520.2562,760.9338,70.2979,970.1962,280.1974,350.1585
730.0557,980.6121,930.1546,680.2922,730.3865,120.4879,250.5445,10.1745,150.2357
960.1883,600.4798,90.2520,990.3655,800.4991,270.2813,640.9528,420.1289,520.4367
270.6455,760.1121,670.8642,410.5059,780.9145,360.7321,770.3786,470.0612,360.9092
610.8836,460.9995,180.2074,520.2846,440.2256,950.4342,510.9394,310.5855,770.6718
140.5911,650.2093,240.0032,460.4690,460.5107,890.0265,530.2603,810.0474,40.4848
100.6663,190.9592,360.2872,700.8944,870.2914,930.1375,200.2136,120.7669,580.1674
180.4333,330.4228,230.1826,530.3511,620.5391,290.5490,890.9974,340.7864,830.6740
860.9218,100.7954,260.7411,160.2182,980.3862,360.8878,130.6437,240.1910,260.9954
820.0468,950.2318,900.6609,850.5317,10.9176,20.6938,10.0961,850.8584,540.2803
20.5422,230.1807,40.1864,210.4250,240.9323,800.8996,680.3872,660.4975,230.7893
770.7375,730.0274,350.3287,510.2756,310.6077,760.8258,170.3474,770.7426,780.3649
30.6700,440.9398,200.5646,930.4295,470.0245,880.8729,10.7208,410.1782,650.9797
820.8707,940.2473,930.4387,930.6942,630.6207,570.3996,190.6067,80.8241,940.1956
220.0535,320.5248,930.6750,60.9115,250.7867,160.3484,850.2083,660.0586,830.9904
450.8495,330.3513,500.2711,670.6076,380.5372,880.4800,110.5952,430.7373,400.2903
380.8941,20.2700,670.3755,660.8954,320.3348,660.3411,820.3662,470.6978,240.8427
940.6813,550.6491,160.4560,90.6302,720.0390,400.0658,720.1206,200.0502,540.4103
660.9328,600.8961,210.1016,580.6984,390.3023,670.7438,990.6556,20.8840,840.8055
420.5804,220.1205,550.8773,90.6418,440.0412,920.8968,940.3864,190.9225,770.5594
30.5937,410.3988,600.1049,310.7983,850.4980,130.8761,460.4546,820.5523,370.2077
590.1926,310.0739,580.3016,580.6022,550.8827,480.3161,790.5839,380.8384,860.9776
660.8592,420.7127,730.7368,890.4118,70.7963,180.8734,270.4272,400.8288,970.6503
680.2334,340.2859,240.2689,580.4188,760.1211,200.4765,330.5526,600.9966,40.3437
900.9026,320.0952,460.0058,160.9686,270.0240,320.0174,660.0184,780.3784,350.4583
160.7882,910.4475,380.0233,550.3319,540.5319,480.7469,570.8044,360.0774,600.3323
30.9362,340.1726,240.6188,770.9706,310.5403,310.4595,300.5636,210.8022,980.2023
450.8210,530.0495,10.2320,360.7604,790.1656,390.9188,280.9763,740.8478,400.7248
180.7600,00.3297,470.8798,680.9145,370.8901,600.1954,370.4989,260.1199,900.8963
450.1447,280.0398,800.2546,680.5003,730.0562,750.6784,690.0959,40.9005,980.9232
930.1925,10.1652,960.1996,180.2267,960.2672,810.8012,740.3250,410.4895,290.5862
00.7866,810.6390,750.9027,180.3206,520.8825,170.7814,800.6993,590.0657,720.2224
210.6457,740.0716,510.6664,830.2310,240.6449,170.3047,920.1310,230.9345,750.0527
940.3465,940.0982,890.7461,530.6874,30.5756,750.5328,300.4063,640.3194,820.6618
980.8812,870.9258,300.3620,880.0856,410.3127,780.0050,230.9255,80.4573,940.4705
250.9892,250.6281,880.0330,690.0327,730.6766,930.1087,570.8029,90.4567,20.1271
430.5051,00.2254,750.5119,810.8122,440.5234,630.6671,450.6630,800.6286,200.0204
870.1905,570.0865,580.3632,40.9911,100.0291,740.5921,300.5364,940.9700,340.7328
620.6741,430.6109,640.5040,400.7182,670.1995,50.9459,960.2809,810.0015,500.4912
140.2617,50.0910,350.6539,520.4411,740.3484,210.4847,550.8034,100.1008,280.2577
600.2045,710.4180,110.9795,110.2128,390.8009,960.2474,420.9924,330.8402,550.5056
750.2015,680.3000,920.2715,760.4332,220.0509,640.4442,700.2965,440.5237,300.9162
80.2160,20.0245,270.1655,320.7933,300.9857,340.3350,40.3925,570.9373,430.2498
860.9102,980.0504,630.4941,920.6480,300.6183,90.4365,850.7355,440.3390,280.4780
100.0109,870.7627,990.2927,250.5912,540.3607,470.1748,20.3423,530.0084,270.2336
660.8155,500.6695,10.2073,690.7170,830.5673,260.0998,600.9817,560.4539,940.5442
730.6468,00.6717,480.1160,660.4506,820.3842,90.3243,150.3816,890.7285,550.6038
240.7087,880.4543,360.9034,80.0223,450.6674,470.4639,830.7001,720.2148,80.3974
410.4816,40.4471,610.5522,100.5681,590.0516,370.4886,850.7033,420.4536,650.1448
850.7934,680.5652,450.4512,990.0490,130.4574,830.2769,280.2302,300.0767,150.0818
960.2721,40.0764,700.5767,300.7752,10.9257,520.1451,940.1429,770.4323,500.6326
760.5518,760.0779,860.1765,480.0480,900.3273,160.9002,360.0514,260.3140,980.2970
530.9134,140.2940,610.5917,590.4200,440.6441,210.6370,450.9658,570.2761,120.4647
400.2814,960.7912,220.7124,680.8876,440.6471,860.0412,250.5474,930.3311,260.5175
650.6695,80.9441,800.8365,470.2528,520.2607,850.3272,890.3659,170.1457,460.9160
510.4109,820.7185,230.9309,230.3556,540.6522,480.9198,210.3615,930.8721,900.1185
60.4653,430.4347,730.2657,220.9996,780.1531,790.5909,510.2946,950.3699,30.5703
360.8614,250.1515,970.3857,680.8761,80.2526,140.3649,910.1062,810.4472,930.0056
830.4653,520.0956,600.5264,170.0419,530.5499,10.0352,480.1814,920.3892,550.4070
640.3847,760.6178,920.1710,630.1752,380.0868,600.8026,780.4753,170.1189,200.9683
720.8039,500.7952,190.2823,410.1174,980.0330,110.9129,890.5178,810.3394,380.3188
290.0196,220.5414,930.7334,220.9877,450.4124,990.0307,950.0398,50.6578,180.2127
760.8242,860.4193,870.2923,960.7280,110.8693,220.8943,320.0810,180.9128,420.1364
150.6609,870.9641,640.9391,820.6140,30.1706,850.7456,40.0209,530.7097,160.6655
860.4085,400.8454,300.0332,250.7400,550.7789,930.5868,50.7650,100.8317,00.8198
110.8570,490.7603,770.8252,660.6956,140.1037,840.2900,370.8132,230.9868,540.1643
310.8997,500.3677,910.2893,560.8710,650.3821,460.4315,470.3059,620.6230,320.2967
70.9849,190.1234,900.2505,680.3362,800.9845,90.1293,790.4139,450.3214,820.9275
220.2969,100.5403,430.1137,780.3504,860.1198,50.9760,210.8484,230.4218,990.3010
110.8975,360.5983,920.7203,310.8272,470.9362,240.5491,950.8137,870.7369,200.2227
160.2748,310.8178,920.8746,490.5157,60.5936,420.2037,180.0626,450.0789,560.6891
110.1135,170.7536,720.4929,440.0120,210.6296,860.4278,540.0175,720.7968,820.8420
160.1655,990.2797,290.5701,580.4947,990.6117,820.0925,720.0657,550.6956,990.2602
50.9771,560.9466,360.0091,960.8595,760.0735,120.4773,770.2289,570.6600,260.3699
540.1108,260.9989,250.2541,810.1481,00.2719,30.3395,300.4459,670.7026,70.9826
650.7463,310.3072,20.8952,930.4110,950.1763,380.2683,840.7733,280.9528,90.8242
810.8600,770.8558,800.4882,20.4600,530.4666,840.2632,370.2037,300.3392,210.9405
770.5082,140.0704,280.1546,490.0267,820.7094,50.0218,180.1057,770.9569,880.2007
870.4661,430.3626,40.8248,920.9307,80.9825,960.4074,180.4905,210.4919,690.3630
760.6066,850.4867,410.0761,430.8491,530.1762,440.6648,400.2224,480.1447,480.5671
00.3048,450.1767,350.4932,170.6962,380.4292,620.5867,40.9905,430.5473,80.0956
560.3990,870.0478,370.4614,40.5502,590.1505,00.2319,530.7246,390.1598,370.6266
290.3732,80.2406,00.1684,230.4297,900.8161,50.4431,420.3984,600.6033,410.5935
930.6992,20.4411,40.2029,630.7057,560.0193,140.5595,970.1272,260.1259,780.2210
230.8282,160.9549,390.9558,620.4246,280.0215,00.5225,830.4843,760.1953,110.2526
310.7666,710.8084,880.7401,570.2077,60.0348,310.1339,570.4329,180.7721,790.2351
800.2510,940.7768,510.7452,130.3457,40.5863,800.1684,770.4292,130.4817,460.2639
740.7557,90.7718,50.2699,220.6326,370.8614,520.0771,30.2026,500.1342,240.4381
870.3945,440.7361,580.7650,400.2565,00.1383,160.4660,230.2244,690.2528,580.5855
840.4556,610.0300,730.1082,30.1719,720.3471,230.3742,110.4497,580.0894,410.5737
960.9374,880.4248,610.5475,930.9317,520.7704,210.9876,670.6545,60.7815,730.6666
100.8646,450.2552,240.6416,290.4607,620.7115,400.1330,520.8055,920.5248,840.9219
550.6757,30.6627,60.1894,290.2778,730.6494,10.8419,970.6090,240.9059,280.9502
890.8313,230.4723,270.7942,690.4075,740.2730,250.1824,180.6020,800.5542,160.8286
350.5985,00.0642,790.2985,690.5830,220.8499,990.4008,580.9050,830.7484,490.4619
260.2469,910.2550,70.3050,630.6292,730.3878,100.3774,210.6561,20.4046,20.4977
670.5013,40.7506,760.0261,200.7135,380.5243,850.3886,450.2178,920.2526,100.1998
900.0916,740.7821,240.0748,290.2677,910.1596,630.3529,940.8874,270.5153,200.6621
160.1609,400.4820,510.0433,910.2992,360.4578,950.1330,940.8500,570.1740,580.4628
790.1196,520.0226,230.7177,640.8125,120.5684,680.4355,660.1974,150.9301,690.6791
960.9252,480.1092,480.3953,120.6747,30.4695,410.5384,200.3447,410.3468,880.3940
330.0051,940.9931,600.1866,170.3942,260.1226,790.0539,40.4833,190.4208,840.1722
760.5647,760.9791,140.8687,400.5222,980.6676,750.7110,490.7552,750.6090,480.5579
750.4697,900.3652,670.2064,520.5667,660.1427,440.4442,500.3544,420.7681,790.6009
290.8928,990.1096,630.9895,570.2336,980.5619,470.2499,540.4893,420.5395,900.0722
700.7493,180.8006,440.4511,600.3092,790.5059,910.5755,280.3050,850.4463,330.3853
580.3608,50.4896,110.4897,410.8435,560.9358,360.5914,650.6356,700.2814,340.8647
770.1607,700.9051,310.9489,520.9377,940.1663,50.8082,400.1839,00.3563,520.1833
460.3282,560.8554,810.3285,160.2330,460.6381,690.0304,630.0605,180.4139,130.8119
270.0231,210.1222,50.4107,940.4321,510.0578,310.7061,220.4429,930.0863,280.7314
80.4981,630.9007,50.2616,830.2255,110.5608,910.6572,130.2970,270.9630,830.7602
550.2307,610.9724,70.6277,140.1179,540.0910,880.7727,50.4002,10.9642,470.5414
510.8548,730.6849,750.2505,350.9596,80.1851,660.5088,980.6616,620.6776,970.7481
200.6065,310.6826,780.6482,910.7814,440.4285,680.3117,170.4729,940.9891,30.6660
140.9645,580.5203,860.6270,400.4470,850.8979,300.3248,290.5841,130.5403,620.3817
50.2949,60.2391,640.3644,780.5016,720.7629,290.4150,440.6559,210.0077,190.3218
830.1967,800.6066,290.8931,830.9934,310.0967,850.0687,920.2618,320.5803,70.7209
900.8252,200.1129,890.3421,410.6484,760.5356,990.6097,440.9626,210.4258,450.6403
870.9886,660.8077,700.8926,410.0893,700.6611,620.7464,850.5154,710.6215,170.3243
90.9099,250.5562,340.2596,830.0377,550.7365,670.8718,720.8721,80.9780,150.6920
380.0847,330.0735,560.7061,820.7060,780.0644,200.7091,650.7372,290.0478,50.6818
800.6948,730.7715,520.5321,280.9806,110.9223,540.3039,330.0555,260.7317,380.7005
720.3502,670.0975,760.9732,270.3470,730.3206,420.7465,840.1006,650.5887,280.9485
800.4079,70.3454,910.3543,630.6048,710.2295,370.4743,900.3219,870.3673,980.0843
880.4754,360.3210,20.7506,160.9979,100.8152,570.9057,160.0412,440.7485,640.4986
420.4709,250.4810,100.3998,310.4356,310.3726,330.4410,230.9598,170.4011,420.0718
670.0544,280.8453,660.1500,530.5780,760.1911,280.2679,610.4642,440.4969,760.1176
150.7896,740.1661,870.2562,710.3906,620.5225,440.5735,730.3642,290.5042,790.8905
520.1885,10.1288,810.5820,470.8954,730.3391,580.4019,670.7117,140.6680,550.7468
10.0986,400.0036,80.7353,330.8771,410.5846,840.0926,200.8615,290.3186,00.8850
10.5234,980.1366,950.3993,990.2477,620.5712,650.4507,710.3467,540.3960,190.8002
430.7774,750.5020,870.3833,570.1803,30.8246,300.7925,280.4410,920.7342,590.0205
20.0353,30.1601,840.0764,220.9162,460.4564,880.4786,680.0255,60.9733,540.0854
690.9879,90.8374,400.2541,680.9331,430.0455,110.1364,300.3698,580.1580,360.4979
480.1303,110.5863,580.4809,730.6564,770.6568,520.4479,920.3585,170.6321,580.2251
740.4021,620.3155,10.9813,30.5502,30.1880,670.9458,510.6994,840.6136,110.2389
950.2473,00.6094,210.8164,520.6414,780.3805,790.3199,20.5960,210.1610,410.9202
580.4005,280.5756,220.3384,460.5002,600.3723,90.2562,560.7317,760.3529,570.3246
50.4375,960.1817,30.2930,340.7519,100.8740,680.2341,640.3910,130.2534,20.4234
120.5689,740.6340,410.0749,10.9757,170.4329,310.7065,130.7587,770.1148,690.0336
760.3774,710.2512,80.9526,560.5191,540.7745,540.8791,970.2806,690.6036,150.9472
470.5472,200.3236,200.3295,470.2889,520.8075,570.3124,790.3322,820.6636,670.6513
500.5053,110.3252,870.6590,180.4607,660.8536,870.8111,580.3546,500.2720,220.1358
490.7495,850.5226,630.5631,190.0743,140.2716,640.6598,540.7875,600.1288,10.5268
880.1517,70.8553,680.4936,660.1955,330.8174,310.7293,980.7471,550.9787,340.9213
140.7298,160.6357,420.8434,840.5963,790.4772,40.7443,590.3974,920.1582,710.8310
850.6972,560.8501,810.9265,590.7368,600.5871,710.2690,110.7784,270.6418,00.0868
730.9115,280.1493,700.1349,370.0638,700.7159,570.9741,310.2875,910.8143,790.1963
180.5644,150.1299,630.5153,680.8067,540.4554,200.6198,980.8364,560.4867,820.4689
880.1456,600.2921,960.4988,350.4612,100.0531,940.5656,720.6488,800.0538,990.9735
640.1057,880.6071,260.4119,330.4453,750.2728,950.8053,10.4439,540.9402,920.9048
440.9963,650.6488,630.5452,70.0316,370.3033,280.8257,850.4123,190.1004,80.8044
430.4825,160.5028,590.9934,640.3822,220.9461,260.2492,140.5842,780.5906,440.5068
950.3825,960.2127,390.0642,970.5032,450.4367,320.1702,960.5770,360.5279,920.2584
250.5000,80.3181,700.5557,740.1107,710.6069,710.2424,940.9431,120.2016,320.3417
930.1858,250.0686,160.2153,20.9631,570.5924,480.4194,620.0090,440.6212,440.5058
170.0490,980.4097,110.5001,50.0784,240.9040,340.4314,780.4666,170.9396,430.7932
460.1544,220.7168,210.7056,660.7656,340.8198,800.1002,890.0558,680.4883,930.1655
380.8827,740.0428,690.3781,880.4466,320.1107,200.0083,390.4402,600.8438,300.3754
470.2594,970.3784,710.5870,170.6756,680.8859,940.9584,470.3286,130.8135,60.5270
560.0007,960.2194,180.1225,590.7741,20.0061,820.7581,620.2152,300.4052,510.6417
00.2064,320.8425,160.3200,110.4356,210.9553,950.1055,350.3945,870.8930,780.0807
180.6021,260.5505,50.5579,740.3911,560.5826,110.9850,200.1572,250.3100,850.0471
410.6216,60.4308,570.4015,220.6145,430.0170,640.6044,960.7007,280.0734,550.9267
840.5025,920.6934,300.0888,940.0859,750.8692,670.6127,440.8177,880.6288,650.4355
780.2769,880.8730,810.5486,300.3154,360.5147,40.3712,380.7632,60.8016,350.0342
720.3462,470.9728,880.7893,560.0979,400.9586,750.9572,450.1218,990.1395,150.7561
650.3632,130.5054,40.4544,850.1419,150.5234,860.4954,760.1347,840.7077,990.1849
300.1647,730.9788,830.7560,580.5885,30.6508,520.4298,150.2821,820.3911,610.0729
120.8978,700.2688,920.0993,670.8173,520.2486,860.8542,830.6207,90.0525,320.9751
730.7994,510.1581,630.2211,920.5556,00.3804,270.3273,160.0880,850.6949,560.5644
640.7044,290.6365,630.0215,580.3634,330.3618,450.5215,350.9439,740.7600,590.6060
920.6308,670.8068,840.2365,800.4935,590.7250,390.1057,410.6514,20.1589,600.2823
140.2015,690.1901,840.0424,680.2414,370.7915,220.7561,430.5315,10.8119,740.8813
670.7995,440.2323,630.4818,480.4849,330.6691,540.5185,860.6956,140.5899,310.1647
310.1773,690.3406,830.4724,730.1912,570.9402,810.3254,150.5583,500.7768,710.7028
100.4720,480.0174,230.2175,20.5629,310.9654,440.0802,300.3438,90.6552,800.8223
870.9214,210.6316,00.6133,150.8083,840.2618,400.1942,20.4533,660.8522,340.9295
550.2103,580.4477,470.5793,830.2109,310.4015,280.1686,710.2813,520.9497,970.5540
840.3980,500.1903,930.9188,630.1512,150.3771,460.0408,970.3695,00.7247,520.4209
220.2142,830.1351,450.8133,160.0386,650.9378,270.7193,740.2291,700.5052,900.7295
550.7963,630.5110,540.0966,240.4453,860.4546,740.6791,110.5488,880.6496,710.6568
780.4832,90.1897,470.5251,730.5904,430.4328,620.3734,420.0841,20.3603,250.2434
200.8875,370.8378,410.1099,170.9315,940.8093,820.0314,520.6718,590.9189,950.6372
950.9225,290.2428,70.0436,30.1891,990.7214,620.2875,930.4558,780.5706,650.6447
690.9194,480.0379,190.9992,970.8248,720.2814,530.9702,490.0618,800.4719,800.3906
400.4045,890.7153,360.0387,650.0568,430.4828,370.0977,640.1257,270.8526,270.2570
720.8692,410.4635,520.7299,850.4580,480.5641,800.7931,00.3444,10.6727,960.8031
810.9284,180.9376,720.0797,930.8899,910.8395,580.7055,20.9928,210.7328,950.7045
710.8014,20.4901,160.2804,840.9636,110.9493,160.9790,500.2356,150.5426,240.4766
250.6218,940.8520,600.8010,760.3673,270.9665,290.2621,930.5856,720.2810,740.4623
620.3875,200.1165,420.3716,350.7685,50.1856,980.3430,90.2470,480.7087,60.7212
540.8457,590.5581,660.5490,150.9901,110.7688,710.6037,370.9037,90.2433,980.2078
930.3654,60.4067,770.5216,840.8835,800.9372,600.7487,380.8988,330.7422,640.6555
780.8169,750.5383,600.1970,410.6073,730.5087,920.5859,610.2585,610.3462,700.9020
890.8889,20.6324,280.9590,380.5608,290.4515,970.4730,860.3270,850.0817,810.6269
290.8544,540.8463,360.3736,620.0458,580.4006,490.3603,920.4293,320.8249,890.7714
290.7157,500.0363,960.8449,450.2275,890.0849,850.3010,950.6784,490.0235,460.8279
720.1330,620.0437,990.8491,990.1127,990.0941,270.1505,510.8300,30.3906,40.7334
550.6090,410.2796,390.1567,200.9193,500.7386,420.0717,910.3756,970.9761,160.1827
50.2683,460.9828,410.6387,470.4688,250.3602,750.4086,710.1150,70.3494,230.8866
190.5139,300.5517,430.8751,820.3609,490.7896,610.5934,610.6548,670.3121,120.5071
10.6123,460.0086,870.0423,00.2078,230.9611,410.5590,730.9221,760.6705,00.9863
900.8202,20.1404,640.3129,340.4205,130.2553,250.1143,840.4420,360.8017,490.7654
20.8667,990.2881,420.4648,20.0418,30.9767,350.5804,760.4836,100.3960,430.8795
260.8793,380.1381,800.3569,920.1893,160.9631,460.6696,370.1674,740.8173,680.6564
80.8390,660.9903,10.5641,600.7181,140.4648,480.5446,950.7025,20.8095,450.6642
550.8316,600.5205,170.3554,230.1904,380.7134,850.0732,250.9227,180.5484,520.6098
880.7277,750.3503,20.8972,410.7248,180.2461,540.5225,820.2670,430.0149,440.2865
40.3431,200.9264,450.7453,260.5826,270.8522,680.6773,930.6034,410.6008,500.3054
920.6419,830.7571,210.1946,00.1024,980.1768,120.1950,200.3960,270.1902,250.7886
